Santa Elena;Ja?n;21.2 ;15:30;11.3 ;15:30;0
Ja?n;Ja?n;23.2 ;15:30;13.3 ;15:30;0
Linares;Ja?n;23.4 ;15:20;13.2 ;15:20;0
Bail?n;Ja?n;25.5 ;14:20;11.3 ;14:20;0
Alcal? La Real;Ja?n;22.5 ;14:10;10.6 ;14:10;0
Valdezcaray, estaci?n de esqu?;La Rioja;10.2 ;10:40;4.2 ;10:40;0.8
Haro;La Rioja;14.6 ;14:50;6.7 ;14:50;0
Anguiano;La Rioja;13.1 ;14:10;2.9 ;14:10;0.4
N?jera;La Rioja;15.2 ;14:20;6.8 ;14:20;0
Cenicero;La Rioja;16.6 ;13:30;8.2 ;13:30;0
Logro?o Aeropuerto;La Rioja;18.1 ;14:40;8.7 ;14:40;0
Enciso;La Rioja;15.5 ;13:20;3.3 ;13:20;0
Alfaro;La Rioja;19.2 ;14:20;9.7 ;14:20;0
T?as;Las Palmas;25.3 ;12:10;16.2 ;12:10;0
Yaiza Playa Blanca;Las Palmas;25.7 ;15:50;17.0 ;15:50;0
Lanzarote Aeropuerto;Las Palmas;26.9 ;16:30;17.0 ;16:30;0
Har?a;Las Palmas;25.3 ;14:50;14.9 ;14:50;0
Tinajo;Las Palmas;23.4 ;11:50;17.3 ;11:50;0
P?jara;Las Palmas;32.5 ;09:10;23.5 ;09:10;0
Tuineje,Puerto Gran Tarajal;Las Palmas;27.0 ;16:10;20.9 ;16:10;0
Antigua;Las Palmas;27.5 ;13:00;15.4 ;13:00;0
Fuerteventura Aeropuerto;Las Palmas;24.9 ;13:50;20.4 ;13:50;0
La Oliva;Las Palmas;26.1 ;13:10;17.6 ;13:10;0
La Oliva, Puerto de Corralejo;Las Palmas;24.6 ;11:00;20.3 ;11:00;0
Vega de San Mateo;Las Palmas;21.1 ;12:30;13.0 ;12:30;0
Tejeda, Cruz de Tejeda;Las Palmas;22.0 ;13:30;14.6 ;13:30;0
Agaete;Las Palmas;27.5 ;15:20;21.1 ;15:20;0
La Aldea de San Nicol?s;Las Palmas;29.2 ;13:50;13.4 ;13:50;0
San Bartolome Tirajana, Cuevas del Pinar;Las Palmas;24.1 ;12:00;17.4 ;12:00;0
San Bartolome Tirajana, Lomo Pedro Alfonso;Las Palmas;29.2 ;13:50;20.8 ;13:50;0
La Aldea de San Nicol?s, Tasarte;Las Palmas;30.2 ;12:50;18.8 ;12:50;0
Mog?n, Puerto Rico;Las Palmas;28.1 ;10:10;21.1 ;10:10;0
San Bartolome Tirajana, Las Tirajanas;Las Palmas;29.2 ;12:20;17.6 ;12:20;0
Maspalomas, C. Insular Turismo;Las Palmas;26.8 ;12:20;20.2 ;12:20;0
San Bartolome Tirajana, El Matorral;Las Palmas;26.4 ;11:40;19.7 ;11:40;0
Ag?imes;Las Palmas;30.1 ;10:50;18.3 ;10:50;0
Telde, Centro Forestal Doramas;Las Palmas;25.9 ;11:20;16.1 ;11:20;0
Gran Canaria Aeropuerto;Las Palmas;25.0 ;13:20;20.2 ;13:20;0
Telde, Melenara;Las Palmas;24.5 ;13:30;19.4 ;13:30;0
Teror;Las Palmas;28.3 ;12:10;11.4 ;12:10;0
Las Palmas de Gran Canaria, Tafira;Las Palmas;24.6 ;12:00;17.1 ;12:00;0
Las Palmas de Gran Canaria, San Cristobal;Las Palmas;25.2 ;11:30;20.0 ;11:30;0
Las Palmas de Gran Canaria, Pl. de la Feria;Las Palmas;25.2 ;14:30;21.3 ;14:30;0
Valleseco;Las Palmas;28.5 ;14:20;15.8 ;14:20;0
Arucas;Las Palmas;23.9 ;12:00;16.8 ;12:00;0
Maspalomas;Las Palmas;27.2 ;12:20;18.0 ;12:20;0
Teguise;Las Palmas;25.2 ;13:50;19.0 ;13:50;0
Posada de Valde?n, Soto;Le?n;13.5 ;15:10;1.1 ;15:10;0
Villablino;Le?n;20.9 ;13:30;-0.8 ;13:30;0
Ponferrada;Le?n;24.6 ;16:50;4.6 ;16:50;0
Vega de Espinareda;Le?n;25.8 ;14:40;5.0 ;14:40;0
Ria?o;Le?n;17.3 ;14:00;-1.3 ;14:00;0
Cubillas de Rueda;Le?n;21.0 ;14:40;-0.1 ;14:40;0
Le?n, Virgen del Camino;Le?n;21.6 ;16:20;4.0 ;16:20;0
Valencia de Don Juan;Le?n;20.5 ;15:30;1.6 ;15:30;0
Barrios de Luna, Mi?era;Le?n;18.6 ;11:20;1.7 ;11:20;0
Quintana del Castillo, Villameca;Le?n;19.0 ;13:40;5.9 ;13:40;0
Astorga;Le?n;23.3 ;15:50;4.0 ;15:50;0
Bustillo del P?ramo;Le?n;21.7 ;15:30;1.6 ;15:30;0
Martinet;Lleida;23.3 ;15:20;-1.5 ;15:20;0
La Seu d'Urgell;Lleida;22.6 ;15:30;-0.7 ;15:30;0
Josa i Tuix?n;Lleida;20.3 ;14:50;1.6 ;14:50;0
Coll de Narg?;Lleida;16.3 ;15:50;2.4 ;15:50;0
Tor?;Lleida;16.6 ;15:40;1.7 ;15:40;0
Artesa de Segre;Lleida;17.5 ;15:30;4.1 ;15:30;0
Talarn;Lleida;21.1 ;15:20;6.5 ;15:20;0
Llimiana;Lleida;21.5 ;16:00;5.7 ;16:00;0
Granyanella;Lleida;16.2 ;15:50;6.1 ;15:50;0
T?rrega;Lleida;16.3 ;15:30;5.4 ;15:30;0
Os de Balaguer;Lleida;18.9 ;16:20;4.1 ;16:20;0
Mollerussa;Lleida;18.6 ;15:40;5.5 ;15:40;0
Vall de Bo?;Lleida;20.8 ;13:30;5.8 ;13:30;0
Lleida;Lleida;19.9 ;16:10;5.9 ;16:10;0
La Pobla de C?rvoles;Lleida;17.0 ;14:40;6.7 ;14:40;0
El Soler?s;Lleida;18.8 ;16:10;8.1 ;16:10;0
Naut Aran, Arties;Lleida;16.1 ;14:20;0.9 ;14:20;0
Boss?st;Lleida;14.7 ;14:30;0.7 ;14:30;0
Cervantes;Lugo;16.4 ;15:50;5.0 ;15:50;0
Ribadeo;Lugo;17.4 ;10:30;11.9 ;10:30;0
Mondo?edo;Lugo;17.1 ;11:50;12.9 ;11:50;0
Burela;Lugo;17.1 ;11:00;15.6 ;11:00;0
Lugo Aeropuerto;Lugo;17.8 ;14:30;8.5 ;14:30;0
Lugo;Lugo;18.2 ;13:30;6.6 ;13:30;0
O P?ramo;Lugo;19.1 ;13:50;4.7 ;13:50;0
Becerre?;Lugo;14.8 ;14:40;6.5 ;14:40;0
O Savi?ao;Lugo;18.1 ;14:40;9.8 ;14:40;0
Folgoso do Courel;Lugo;19.3 ;16:40;5.2 ;16:40;0
Monforte de Lemos;Lugo;23.4 ;15:40;6.3 ;15:40;0
Puerto de Navacerrada;Madrid;15.1 ;13:30;5.9 ;13:30;0
Rascafr?a;Madrid;23.2 ;14:10;-0.2 ;14:10;0
Buitrago del Lozoya;Madrid;21.6 ;12:50;2.3 ;12:50;0
Somosierra;Madrid;15.1 ;14:40;3.4 ;14:40;0
Madrid, El Goloso;Madrid;21.2 ;13:40;4.9 ;13:40;0
Madrid Aeropuerto;Madrid;24.1 ;15:40;5.1 ;15:40;0
Alcala de Henares;Madrid;23.6 ;14:40;4.1 ;14:40;0
Arganda del Rey;Madrid;24.7 ;15:20;6.3 ;15:20;0
Colmenar Viejo;Madrid;20.7 ;16:40;8.9 ;16:40;0
Madrid, Ciudad Universitaria;Madrid;23.7 ;15:40;4.2 ;15:40;0
Pozuelo de Alarc?n;Madrid;24.8 ;16:30;3.3 ;16:30;0
Madrid, Retiro;Madrid;22.1 ;16:10;10.2 ;16:10;0
Tielmes;Madrid;23.2 ;16:10;6.0 ;16:10;0
Puerto Alto del Le?n;Madrid;13.9 ;14:00;3.0 ;14:00;0
Alpedrete;Madrid;25.2 ;14:40;5.9 ;14:40;0
Torrelodones;Madrid;23.5 ;16:00;6.1 ;16:00;0
Rozas de Puerto Real;Madrid;22.3 ;15:20;7.7 ;15:20;0
Robledo de Chavela;Madrid;23.3 ;14:30;6.7 ;14:30;0
Valdemorillo;Madrid;22.9 ;15:50;7.6 ;15:50;0
Ronda Instituto;M?laga;25.6 ;15:20;12.7 ;15:20;0
Cortes de la Frontera;M?laga;23.5 ;13:30;11.2 ;13:30;0
Alpandeire;M?laga;24.9 ;15:20;13.8 ;15:20;0
Estepona;M?laga;23.6 ;14:10;16.8 ;14:10;0
Benahavis;M?laga;21.3 ;14:10;12.7 ;14:10;0
Marbella, Puerto;M?laga;23.1 ;15:40;16.7 ;15:40;0
Marbella;M?laga;22.1 ;17:10;18.0 ;17:10;0
Fuengirola;M?laga;22.4 ;15:00;18.0 ;15:00;0
Torremolinos;M?laga;24.2 ;15:20;16.0 ;15:20;0
?lora;M?laga;25.7 ;16:00;14.4 ;16:00;0
Co?n;M?laga;25.1 ;14:20;14.3 ;14:20;0
M?laga Aeropuerto;M?laga;24.4 ;15:40;15.1 ;15:40;0
M?laga, Centro Meteorol?gico;M?laga;25.7 ;14:10;16.3 ;14:10;0
M?laga, Puerto;M?laga;23.9 ;12:10;17.3 ;12:10;0
Rincon de la Victoria;M?laga;25.6 ;15:20;18.1 ;15:20;0
V?lez-M?laga;M?laga;26.1 ;13:50;14.5 ;13:50;0
Algarrobo;M?laga;23.6 ;12:10;15.5 ;12:10;0
Nerja;M?laga;23.8 ;14:30;16.5 ;14:30;0
Fuente de Piedra;M?laga;25.5 ;16:40;12.6 ;16:40;0
Melilla;Melilla;23.1 ;12:20;16.5 ;12:20;0
?guilas;Murcia;23.8 ;10:50;16.9 ;10:50;0.2
Mazarr?n;Murcia;24.8 ;13:20;16.2 ;13:20;0
Cartagena;Murcia;23.2 ;11:30;14.1 ;11:30;0
Fuente ?lamo de Murcia;Murcia;24.4 ;15:20;14.4 ;15:20;0
Torre-Pacheco;Murcia;25.4 ;14:40;14.1 ;14:40;0
San Javier Aeropuerto;Murcia;25.0 ;12:00;14.9 ;12:00;0
Moratalla;Murcia;19.9 ;14:40;9.2 ;14:40;0
Caravaca de La Cruz;Murcia;23.2 ;12:20;9.4 ;12:20;0
Calasparra;Murcia;23.2 ;16:10;11.7 ;16:10;0
Bullas;Murcia;21.5 ;15:00;12.0 ;15:00;0
Jumilla;Murcia;23.0 ;14:50;11.0 ;14:50;0
Archena;Murcia;25.1 ;15:10;14.0 ;15:10;0
Mula;Murcia;23.6 ;16:30;11.7 ;16:30;0
Murcia;Murcia;26.3 ;15:30;15.5 ;15:30;0
Caravaca de La Cruz, Los Royos;Murcia;20.7 ;14:20;7.1 ;14:20;0
Lorca, Zarcilla de Ramos;Murcia;22.1 ;13:40;9.8 ;13:40;0
Lorca;Murcia;23.6 ;14:30;12.3 ;14:30;0
Puerto Lumbreras;Murcia;23.8 ;14:30;14.4 ;14:30;0
Totana;Murcia;23.9 ;14:10;14.8 ;14:10;0
Alhama de Murcia;Murcia;26.0 ;14:20;14.2 ;14:20;0
Molina de Segura;Murcia;23.9 ;14:10;13.2 ;14:10;0
Abanilla;Murcia;24.7 ;15:20;13.5 ;15:20;0
Yecla;Murcia;22.3 ;15:30;9.0 ;15:30;0
Baztan, Irurita;Navarra;15.4 ;15:00;4.6 ;15:00;1.1
Bera;Navarra;16.5 ;14:40;8.3 ;14:40;5.6
Areso;Navarra;13.9 ;12:50;7.8 ;12:50;4.6
Los Arcos;Navarra;19.6 ;13:10;7.2 ;13:10;0
Isaba/Izaba;Navarra;15.6 ;11:20;3.4 ;11:20;0
Oroz-Betelu/Orotz-Betelu;Navarra;13.7 ;13:50;8.9 ;13:50;0
Roncesvalles;Navarra;11.0 ;13:30;5.7 ;13:30;4.8
Navascu?s/Nabaskoze;Navarra;17.2 ;15:10;0.9 ;15:10;0
C?seda;Navarra;17.8 ;13:10;9.8 ;13:10;0
Olite/Erriberri;Navarra;16.9 ;14:10;10.5 ;14:10;0
Esteribar, Eugui;Navarra;14.4 ;12:40;6.7 ;12:40;1
Monreal/Elo;Navarra;14.7 ;14:00;8.1 ;14:00;0
Pamplona Aeropuerto;Navarra;16.3 ;12:40;9.2 ;12:40;0
Aranguren, Ilundain;Navarra;15.3 ;14:20;6.8 ;14:20;0
Irurtzun;Navarra;15.2 ;13:30;9.4 ;13:30;0.4
Larraga;Navarra;18.0 ;13:50;7.9 ;13:50;0
Bardenas Reales, Base A?rea;Navarra;18.5 ;14:00;10.7 ;14:00;0
Monteagudo;Navarra;18.4 ;15:20;11.4 ;15:20;0
Tudela;Navarra;19.0 ;14:40;10.6 ;14:40;0
Luzaide/Valcarlos;Navarra;14.4 ;13:50;6.8 ;13:50;4.4
O Barco de Valdeorras;Ourense;21.3 ;16:40;5.9 ;16:40;0
A Pobra de Trives;Ourense;20.5 ;13:30;5.6 ;13:30;0
Ourense;Ourense;24.4 ;16:00;7.2 ;16:00;0
Beariz;Ourense;23.0 ;14:00;3.8 ;14:00;0
Carballi?o, O;Ourense;23.9 ;16:00;4.6 ;16:00;0
Ribadavia;Ourense;24.3 ;17:00;6.8 ;17:00;0
Allariz;Ourense;20.1 ;15:30;4.3 ;15:30;0
Xinzo de Limia;Ourense;20.9 ;14:10;-0.4 ;14:10;0
Mui?os;Ourense;21.7 ;13:50;6.5 ;13:50;0
A Gudi?a;Ourense;21.3 ;15:10;8.4 ;15:10;0
Ver?n;Ourense;24.7 ;15:50;3.1 ;15:50;0
Cervera de Pisuerga;Palencia;18.5 ;14:00;2.5 ;14:00;0
Aguilar de Campoo;Palencia;15.2 ;14:10;1.1 ;14:10;0
Villaeles de Valdavia;Palencia;17.3 ;14:10;1.4 ;14:10;0
Velilla del R?o Carri?n, Camporredondo de Alba;Palencia;16.7 ;13:00;4.6 ;13:00;0
Carri?n de los Condes;Palencia;19.2 ;14:40;1.2 ;14:40;0
Autilla del Pino;Palencia;17.9 ;15:00;4.8 ;15:00;0
Palencia;Palencia;18.9 ;14:50;3.0 ;14:50;0
Santerv?s de la Vega, Villap?n;Palencia;19.2 ;14:50;2.0 ;14:50;0
Silleda;Pontevedra;23.3 ;15:10;9.9 ;15:10;0
A Estrada;Pontevedra;21.8 ;15:30;8.4 ;15:30;0
Vilagarc?a de Arousa;Pontevedra;23.3 ;15:30;13.3 ;15:30;0
Pontevedra;Pontevedra;22.8 ;13:50;11.2 ;13:50;0
A Lama;Pontevedra;23.8 ;14:00;12.5 ;14:00;0
Vigo;Pontevedra;26.4 ;14:10;15.3 ;14:10;0
A Ca?iza;Pontevedra;22.7 ;14:10;10.6 ;14:10;0
Ponteareas, Canedo;Pontevedra;26.3 ;15:50;8.0 ;15:50;0
O Rosal;Pontevedra;25.9 ;15:50;15.8 ;15:50;0
La Covatilla, estaci?n de esqu?;Salamanca;13.5 ;13:40;5.9 ;13:40;0
Pedrosillo de Los Aires;Salamanca;19.3 ;15:50;1.2 ;15:50;0
Pedraza de Alba;Salamanca;18.6 ;15:30;-0.8 ;15:30;0
Salamanca;Salamanca;21.5 ;15:50;4.4 ;15:50;0
Barbadillo;Salamanca;20.4 ;15:00;-0.6 ;15:00;0
Ledesma;Salamanca;19.6 ;14:40;3.3 ;14:40;0
Villarino de los Aires;Salamanca;23.0 ;16:10;5.2 ;16:10;0
Boadilla Fuente San Esteban;Salamanca;20.9 ;15:00;4.4 ;15:00;0
Vitigudino;Salamanca;23.0 ;15:00;5.7 ;15:00;0
El Ma?llo;Salamanca;19.8 ;14:40;7.3 ;14:40;0
Ba?ob?rez;Salamanca;21.7 ;15:30;5.2 ;15:30;0
Navasfr?as;Salamanca;21.1 ;15:40;-0.4 ;15:40;0
El Bod?n Base A?rea;Salamanca;21.3 ;14:50;3.8 ;14:50;0
Saelices El Chico;Salamanca;22.5 ;15:50;6.7 ;15:50;0
Fresno de Cantespino;Segovia;18.3 ;15:20;2.3 ;15:20;0
Aldeanueva de Serrezuela;Segovia;16.5 ;15:40;4.3 ;15:40;0
La Pinilla, estaci?n de esqu?;Segovia;14.0 ;11:50;5.2 ;11:50;0
Pedraza;Segovia;17.4 ;15:50;3.6 ;15:50;0
Cu?llar;Segovia;21.2 ;15:00;-3.1 ;15:00;0
Segovia;Segovia;16.8 ;15:50;4.9 ;15:50;0
San Rafael;Segovia;16.6 ;13:40;2.5 ;13:40;0
Miguela?ez;Segovia;18.8 ;15:50;2.3 ;15:50;0
La Roda de Andaluc?a;Sevilla;26.9 ;15:40;12.1 ;15:40;0
Lora de Estepa;Sevilla;24.8 ;16:10;15.1 ;16:10;0
?cija;Sevilla;27.7 ;16:10;10.7 ;16:10;0
La Puebla de los Infantes;Sevilla;27.7 ;16:30;7.6 ;16:30;0
Fuentes de Andaluc?a;Sevilla;28.3 ;16:40;13.6 ;16:40;0
Carmona;Sevilla;29.4 ;17:10;12.6 ;17:10;0
Guadalcanal;Sevilla;24.5 ;15:20;12.0 ;15:20;0
Almad?n de la Plata;Sevilla;27.5 ;16:00;12.1 ;16:00;0
Sevilla Aeropuerto;Sevilla;29.1 ;17:00;13.6 ;17:00;0
Sevilla, Tablada;Sevilla;29.2 ;16:20;13.6 ;16:20;0
Mor?n de la Frontera;Sevilla;27.6 ;16:00;11.2 ;16:00;0
Carri?n de los C?spedes;Sevilla;27.5 ;16:50;11.7 ;16:50;0
Las Cabezas de San Juan;Sevilla;27.0 ;15:50;13.1 ;15:50;0
Osuna;Sevilla;26.4 ;15:40;16.6 ;15:40;0
Vinuesa, Quintanarejo;Soria;17.8 ;13:10;3.9 ;13:10;0
La P?veda de Soria, Barriomart?n;Soria;15.2 ;12:20;7.0 ;12:20;0
Soria;Soria;19.8 ;12:50;8.0 ;12:50;0
Lubia;Soria;18.8 ;12:30;2.0 ;12:30;0
Mor?n de Almaz?n;Soria;19.5 ;14:10;-1.7 ;14:10;0
La Riba de Escalote;Soria;18.7 ;16:00;1.5 ;16:00;0
Ucero;Soria;19.5 ;16:10;-2.3 ;16:10;0
Burgo de Osma;Soria;19.7 ;15:10;-1.7 ;15:10;0
Liceras;Soria;17.7 ;15:00;3.8 ;15:00;0
?lvega;Soria;14.6 ;13:20;6.2 ;13:20;0
San Pedro Manrique;Soria;15.9 ;12:40;5.9 ;12:40;0
Arcos de Jal?n;Soria;19.6 ;14:10;3.2 ;14:10;0
Almazul;Soria;16.4 ;12:50;5.9 ;12:50;0
Puntagorda;Santa Cruz de Tenerife;27.3 ;14:40;17.3 ;14:40;0
Tijarafe;Santa Cruz de Tenerife;26.7 ;14:10;17.8 ;14:10;0
El Paso;Santa Cruz de Tenerife;26.8 ;12:30;15.9 ;12:30;0
Fuencaliente;Santa Cruz de Tenerife;28.4 ;12:40;21.1 ;12:40;0
Tazacorte;Santa Cruz de Tenerife;26.8 ;14:00;20.0 ;14:00;0
La Palma Aeropuerto;Santa Cruz de Tenerife;26.2 ;12:20;21.2 ;12:20;0
San Andr?s y Sauces;Santa Cruz de Tenerife;26.0 ;11:40;16.6 ;11:40;0
Vallehermoso, Alto Igualero;Santa Cruz de Tenerife;22.4 ;12:40;16.0 ;12:40;0
Agulo;Santa Cruz de Tenerife;28.6 ;14:20;15.1 ;14:20;0
Vallehermoso, Dama;Santa Cruz de Tenerife;27.2 ;10:30;17.0 ;10:30;0
Hermigua;Santa Cruz de Tenerife;23.3 ;13:50;16.2 ;13:50;0
San Sebasti?n de la Gomera;Santa Cruz de Tenerife;26.6 ;15:00;20.4 ;15:00;0
La Orotava, Ca?adas Teide;Santa Cruz de Tenerife;20.8 ;12:00;7.2 ;12:00;0
Adeje;Santa Cruz de Tenerife;28.7 ;11:40;18.5 ;11:40;0
Arico;Santa Cruz de Tenerife;27.0 ;12:40;17.2 ;12:40;0
Tenerife Sur Aeropuerto;Santa Cruz de Tenerife;29.3 ;12:40;20.5 ;12:40;0
Iza?a;Santa Cruz de Tenerife;17.0 ;11:40;9.3 ;11:40;0
Candelaria;Santa Cruz de Tenerife;24.7 ;10:10;16.0 ;10:10;0
G??mar;Santa Cruz de Tenerife;24.6 ;14:00;16.8 ;14:00;0
San Crist?bal de La Laguna,Llano de los Loros;Santa Cruz de Tenerife;28.9 ;13:20;15.7 ;13:20;0
Tenerife Norte Aeropuerto;Santa Cruz de Tenerife;27.9 ;13:00;15.3 ;13:00;0
Sta.Cruz de Tenerife;Santa Cruz de Tenerife;27.5 ;14:40;19.9 ;14:40;0
Anaga;Santa Cruz de Tenerife;29.2 ;15:00;17.8 ;15:00;0
La Victoria de Acentejo;Santa Cruz de Tenerife;26.5 ;09:50;12.8 ;09:50;0
Puerto de la Cruz;Santa Cruz de Tenerife;27.1 ;15:00;20.1 ;15:00;0
Los Silos;Santa Cruz de Tenerife;25.4 ;14:10;16.8 ;14:10;0
El Pinar, Dep?sito;Santa Cruz de Tenerife;25.4 ;15:40;14.3 ;15:40;0
Valverde;Santa Cruz de Tenerife;25.1 ;14:00;11.3 ;14:00;0
Hierro Aeropuerto;Santa Cruz de Tenerife;25.3 ;13:30;21.4 ;13:30;0
Frontera, Sabinosa;Santa Cruz de Tenerife;26.2 ;12:00;19.4 ;12:00;0
Alforja;Tarragona;19.1 ;14:50;9.7 ;14:50;0
Reus Aeropuerto;Tarragona;23.5 ;15:20;8.4 ;15:20;0
Valls;Tarragona;20.6 ;14:10;10.2 ;14:10;0
Tarragona;Tarragona;24.7 ;15:00;11.4 ;15:00;0
Llorac;Tarragona;14.9 ;15:10;4.9 ;15:10;0
Horta de Sant Joan;Tarragona;19.3 ;15:30;7.1 ;15:30;0
La Pobla de Massaluca;Tarragona;19.1 ;15:50;9.2 ;15:50;0
Cabac?s;Tarragona;20.6 ;16:20;9.4 ;16:20;0
Rasquera;Tarragona;21.1 ;15:40;10.0 ;15:40;0
Tortosa;Tarragona;25.2 ;14:10;14.2 ;14:10;0
Sant Jaume d'Enveja;Tarragona;22.6 ;14:30;14.6 ;14:30;0
Teruel;Teruel;19.4 ;15:40;1.7 ;15:40;0
Jabaloyas;Teruel;16.3 ;15:00;4.9 ;15:00;0
Cedrillas;Teruel;17.1 ;14:30;1.5 ;14:30;0
Mosqueruela;Teruel;17.8 ;13:30;5.1 ;13:30;0
Santa Eulalia del Campo;Teruel;18.1 ;15:40;0.3 ;15:40;0
Calamocha;Teruel;18.9 ;14:40;-1.0 ;14:40;0
Fonfr?a;Teruel;14.2 ;14:20;3.3 ;14:20;0
Muniesa;Teruel;17.0 ;14:50;3.0 ;14:50;0
Montalb?n;Teruel;17.8 ;14:00;0.9 ;14:00;0
Hijar;Teruel;22.9 ;14:40;9.3 ;14:40;0
Andorra;Teruel;17.6 ;14:40;7.0 ;14:40;0
Castellote;Teruel;19.5 ;15:40;6.6 ;15:40;0
Calanda;Teruel;19.7 ;15:30;7.1 ;15:30;0
Alca?iz;Teruel;19.6 ;15:50;4.6 ;15:50;0
Valderrobres;Teruel;17.8 ;15:50;1.6 ;15:50;0
Bello;Teruel;17.1 ;14:50;-2.9 ;14:50;0
Tembleque;Toledo;22.2 ;16:10;4.4 ;16:10;0
Mora;Toledo;21.8 ;16:30;5.3 ;16:30;0
Toledo;Toledo;23.6 ;16:00;7.3 ;16:00;0
San Pablo de los Montes;Toledo;20.9 ;15:40;10.0 ;15:40;0
Navahermosa;Toledo;22.1 ;15:50;9.3 ;15:50;0
Castillo de Bayuela;Toledo;23.6 ;15:40;9.9 ;15:40;0
Talavera de la Reina;Toledo;24.4 ;16:20;7.8 ;16:20;0
Oropesa;Toledo;25.8 ;16:00;3.1 ;16:00;0
Quintanar de la Orden;Toledo;21.7 ;16:20;7.8 ;16:20;0
Madridejos;Toledo;20.2 ;16:30;4.8 ;16:30;0
Puerto del Rey;C?ceres;25.5 ;14:30;9.3 ;14:30;0
Fontanars dels Alforins;Val?ncia/Valencia;22.4 ;15:10;9.2 ;15:10;0
Oliva;Val?ncia/Valencia;21.3 ;14:30;12.3 ;14:30;0
Miramar;Val?ncia/Valencia;22.1 ;15:30;15.5 ;15:30;0
Barx;Val?ncia/Valencia;21.7 ;15:20;11.6 ;15:20;0
Jalance;Val?ncia/Valencia;23.5 ;16:30;9.5 ;16:30;0
Zarra;Val?ncia/Valencia;20.9 ;16:00;12.3 ;16:00;0
Bicorp;Val?ncia/Valencia;24.6 ;15:10;10.3 ;15:10;0
Ontinyent;Val?ncia/Valencia;25.0 ;15:20;11.7 ;15:20;0
X?tiva;Val?ncia/Valencia;25.5 ;15:00;12.1 ;15:00;0
Carcaixent;Val?ncia/Valencia;25.2 ;14:50;11.4 ;14:50;0
Utiel;Val?ncia/Valencia;22.9 ;16:10;5.6 ;16:10;0
Bu?ol;Val?ncia/Valencia;21.3 ;15:20;7.6 ;15:20;0
Poliny? de X?quer;Val?ncia/Valencia;22.0 ;13:40;13.5 ;13:40;0
Tur?s;Val?ncia/Valencia;24.5 ;14:20;10.4 ;14:20;0
Ademuz;Val?ncia/Valencia;21.1 ;15:50;1.7 ;15:50;0
Chelva;Val?ncia/Valencia;23.9 ;14:50;9.1 ;14:50;0
Lliria;Val?ncia/Valencia;24.8 ;14:50;10.2 ;14:50;0
Valencia Aeropuerto;Val?ncia/Valencia;23.1 ;13:00;11.6 ;13:00;0
Val?ncia, Viveros;Val?ncia/Valencia;22.9 ;15:10;14.4 ;15:10;0
Sagunto;Val?ncia/Valencia;23.0 ;14:00;11.0 ;14:00;0
Pe?afiel;Valladolid;18.9 ;15:00;1.7 ;15:00;0
Sard?n de Duero;Valladolid;21.4 ;14:40;-0.1 ;14:40;0
Valladolid;Valladolid;19.6 ;15:20;5.0 ;15:20;0
Olmedo, Dep?sito de Agua;Valladolid;20.3 ;15:20;2.0 ;15:20;0
Olmedo;Valladolid;21.6 ;15:10;0.0 ;15:10;0
Rueda;Valladolid;20.2 ;15:50;1.9 ;15:50;0
Fuente el Sol;Valladolid;20.7 ;15:40;-0.1 ;15:40;0
Villal?n de Campos;Valladolid;20.1 ;14:50;2.2 ;14:50;0
Medina de Rioseco;Valladolid;19.4 ;14:50;1.6 ;14:50;0
Morales del Toro;Zamora;23.0 ;15:40;1.7 ;15:40;0
Fuentesauco;Zamora;19.4 ;16:40;2.7 ;16:40;0
Villaf?fila;Zamora;21.6 ;16:20;1.7 ;16:20;0
Zamora;Zamora;20.4 ;15:40;4.2 ;15:40;0
Benavente;Zamora;20.7 ;16:00;2.5 ;16:00;0
Sanabria, Robleda-Cervantes;Zamora;20.2 ;16:00;-2.1 ;16:00;0
Villardeciervos;Zamora;22.1 ;14:50;-1.1 ;14:50;0
Santiba?ez de Vidriales;Zamora;21.4 ;15:40;-0.9 ;15:40;0
Pozuelo de Tabara;Zamora;19.7 ;16:10;2.4 ;16:10;0
Villadepera;Zamora;19.6 ;15:40;5.7 ;15:40;0
Fresno de Sayago;Zamora;19.2 ;16:50;2.7 ;16:50;0
Alca?ices;Zamora;21.5 ;15:30;4.1 ;15:30;0
Sos del Rey Cat?lico;Zaragoza;16.8 ;14:10;9.0 ;14:10;0
Tarazona;Zaragoza;18.1 ;15:30;6.3 ;15:30;0
Ejea de los Caballeros;Zaragoza;20.4 ;14:10;6.0 ;14:10;0
Castejon de Valdejasa;Zaragoza;18.1 ;14:20;6.5 ;14:20;0
Alhama de Aragon;Zaragoza;21.0 ;14:20;1.5 ;14:20;0
Daroca;Zaragoza;18.7 ;14:20;0.0 ;14:20;0
Calatayud;Zaragoza;20.1 ;14:50;1.8 ;14:50;0
La Almunia de Do?a Godina;Zaragoza;19.7 ;14:20;3.0 ;14:20;0
Zaragoza Aeropuerto;Zaragoza;20.4 ;14:30;11.2 ;14:30;0
Zaragoza, Valdespartera;Zaragoza;20.1 ;14:30;11.0 ;14:30;0
Leci?ena;Zaragoza;21.0 ;14:30;3.5 ;14:30;0
Valmadrid;Zaragoza;18.3 ;14:40;10.1 ;14:40;0
Quinto;Zaragoza;20.9 ;15:40;9.3 ;15:40;0
Caspe;Zaragoza;21.4 ;15:50;10.8 ;15:50;0
